,Unnamed: 0,stop_name,next_stop_name,trip_count,frequency,total_passengers,totalTripTime,distance,OriginLat,OriginLon,DestLat,DestLon,stop_city,next_stop_city,stop_city_distance,next_stop_city_distance,capacity
143,143,Berlin-Wannsee,Berlin Hbf,6,1144.0,1236,349.0,22.577680678465697,52.42135,13.180446,52.52488,13.369627,Berlin,Berlin,23.73156178703518,19.181109856356418,4056
144,144,Berlin-Wannsee,Berlin Zoologischer Garten,30,1979.0,6180,378.0,14.99757503062241,52.42135,13.180446,52.507652,13.332804,Berlin,Berlin,23.73156178703518,19.18705387973307,20280
145,145,Berlin-Wannsee,Potsdam Hbf,27,3015.0,5562,534.0,9.580766179785234,52.421402,13.180358,52.391666,13.066749,Berlin,Berlin,23.738546530134585,31.05735033917236,18252
146,146,Bernau(b Berlin),Berlin Gesundbrunnen,8,728.0,1648,207.0,20.49774167342604,52.675426,13.591859,52.548885,13.39039,Berlin,Berlin,33.20941073204986,20.8275643574852,5408
147,147,Bernau(b Berlin),Eberswalde Hbf,13,1612.0,2678,197.0,23.317435517186063,52.67533,13.592016,52.83376,13.796866,Berlin,Berlin,33.20034890877735,53.80602713843686,8788
148,148,Biberach(Riß),Ravensburg,3,676.0,618,426.0,47.3121557776707,48.101936,9.792939,47.78441,9.605964,Memmingen,Friedrichshafen,35.59266927258608,14.435716985317224,2028
149,149,Biberach(Riß),Ulm Hbf,2,520.0,412,439.0,37.32619619462959,48.101994,9.793155,48.399345,9.982816,Memmingen,Memmingen,35.579867636832994,49.47826424853365,1352
150,150,Bielefeld Hbf,Bad Oeynhausen,1,0.0,206,273.0,30.417028212234808,52.029522,8.533106,52.205257,8.795962,Paderborn,Paderborn,46.5760856907672,66.92688964050946,676
151,151,Bielefeld Hbf,Dortmund Hbf,42,7488.0,8652,256.0,98.34963080494964,52.02962,8.532917,51.517883,7.458721,Paderborn,Dortmund,46.58851285839952,10.656304836398364,28392
152,152,Bielefeld Hbf,Gütersloh Hbf,131,14039.0,26986,298.0,17.779144717628583,52.02962,8.532917,51.90686,8.38483,Paderborn,Paderborn,46.58851285839952,36.28306705976287,88556
153,153,Bielefeld Hbf,Hamm(Westf)Hbf,15,1716.0,3090,268.0,67.70854973540479,52.02962,8.532917,51.678474,7.807276,Paderborn,Dortmund,46.58851285839952,22.365646050861127,10140
154,154,Bielefeld Hbf,Hannover Hbf,69,13260.0,14214,259.0,108.7997899741074,52.029522,8.533106,52.37734,9.741547,Paderborn,Hannover,46.5760856907672,10.081287114936238,46644
155,155,Bielefeld Hbf,Herford,69,9672.0,14214,233.0,13.667711175999152,52.029522,8.533106,52.119358,8.663667,Paderborn,Paderborn,46.5760856907672,56.31180143079485,46644
156,156,Bielefeld Hbf,Minden(Westf),36,4579.0,7416,513.0,44.832693405272096,52.029522,8.533106,52.290154,8.934859,Paderborn,Hannover,46.5760856907672,54.517208876329505,24336
157,157,Bingen(Rhein) Hbf,Koblenz Hbf,2,104.0,412,422.0,60.69144599097663,49.969147,7.882717,50.35093,7.588345,Frankfurt,Cologne,49.827796713202396,65.39529694351178,1352
158,158,Bingen(Rhein) Hbf,Mainz Hbf,21,1352.0,4326,495.0,31.559804317282904,49.969147,7.882717,50.001118,8.25872,Frankfurt,Frankfurt,49.827796713202396,22.63473828791361,14196
159,159,Bitterfeld,Berlin Südkreuz,27,4265.0,5562,284.0,129.7276430897408,51.62286,12.31685,52.475407,13.365754,Leipzig,Berlin,22.830672912466124,15.046168888349468,18252
160,160,Bitterfeld,Berlin Zoologischer Garten,2,104.0,412,286.0,139.53573172340606,51.62286,12.31685,52.50762,13.332927,Leipzig,Berlin,22.830672912466124,19.178798735902355,1352
161,161,Bitterfeld,Dessau Hbf,10,468.0,2060,372.0,25.88425798838484,51.62286,12.31685,51.839867,12.234945,Leipzig,Leipzig,22.830672912466124,46.281964674135736,6760
162,162,Bitterfeld,Halle(Saale)Hbf,33,3585.0,6798,463.0,29.65231906565077,51.62286,12.31685,51.47751,11.987085,Leipzig,Leipzig,22.830672912466124,18.328514070702045,22308
163,163,Bitterfeld,Hauptbahnhof,1,52.0,206,637.0,121.64478692832056,51.62286,12.31685,50.97211,11.037261,Leipzig,Erfurt,22.830672912466124,5.6252208209058105,676
164,164,Bitterfeld,Leipzig Hbf,21,2024.0,4326,388.0,34.294199789060066,51.62286,12.31685,51.34547,12.382064,Leipzig,Leipzig,22.830672912466124,13.37769855424209,14196
165,165,Bitterfeld,Lutherstadt Wittenberg Hbf,10,1247.0,2060,426.0,38.1787902842579,51.62286,12.31685,51.86781,12.662285,Leipzig,Leipzig,22.830672912466124,57.519585048651564,6760
166,166,Bochum Hbf,Dortmund Hbf,254,36189.0,52324,348.0,18.79385412870331,51.478394,7.222859,51.517723,7.458775,Dortmund,Dortmund,27.401815475445837,10.65266746827015,171704
167,167,Bochum Hbf,Essen Hbf,283,41133.0,58298,309.0,15.681075773250006,51.47853,7.222715,51.45159,7.013956,Dortmund,Duesseldorf,27.409196812828334,24.929328838450363,191308
168,168,Bondorf(b Herrenberg),Ergenzingen,2,52.0,412,94.0,5.974955577880717,48.52328,8.827735,48.489243,8.809751,Stuttgart,Stuttgart,34.474882464638476,37.71728767285998,1352
169,169,Bondorf(b Herrenberg),Eutingen im Gäu,1,312.0,206,119.0,7.204615666489185,48.52328,8.827735,48.479736,8.782361,Stuttgart,Stuttgart,34.474882464638476,39.975702306539574,676
170,170,Bondorf(b Herrenberg),Gäufelden,20,3327.0,4120,118.0,8.002143640473012,48.52329,8.827852,48.559704,8.850157,Stuttgart,Stuttgart,34.467006400374366,30.99803808173585,13520
171,171,Bondorf(b Herrenberg),Horb,21,3742.0,4326,98.0,16.858885398466516,48.52328,8.827735,48.441597,8.688775,Stuttgart,Stuttgart,34.474882464638476,48.07256502136603,14196
172,172,Bonn Hbf,Koblenz Hbf,18,1352.0,3708,585.0,59.040278698176,50.731834,7.097284,50.35093,7.588345,Cologne,Cologne,15.254306967516394,65.39529694351178,12168
173,173,Bonn Hbf,Köln Hbf,17,1456.0,3502,612.0,33.23060469229649,50.731956,7.097364,50.9433,6.958485,Cologne,Cologne,15.239852658523219,15.560366945279487,11492
174,174,Bonn Hbf,Remagen,5,468.0,1030,439.0,20.669768506090467,50.731834,7.097284,50.577213,7.229779,Cologne,Cologne,15.254306967516394,32.69708120611175,3380
175,175,Bonn-Beuel,Koblenz Hbf,50,6448.0,10300,407.0,60.005833791902255,50.738205,7.127862,50.35093,7.588345,Cologne,Cologne,14.243823224647945,65.39529694351178,33800
176,176,Bonn-Beuel,Köln Hbf,7,728.0,1442,246.0,48.38545290512119,50.737896,7.12815,50.94303,6.958729,Cologne,Cologne,14.276627528540136,15.529488516506833,4732
177,177,Bonn-Beuel,Köln Messe/Deutz Gl.11-12,38,6552.0,7828,233.0,30.40036501467555,50.737896,7.12815,50.9416,6.973954,Cologne,Cologne,14.276627528540136,14.556356007378396,25688
178,178,Bonn-Beuel,Mainz Hbf,27,3172.0,5562,351.0,151.5815829989208,50.738205,7.127862,50.001118,8.25872,Cologne,Frankfurt,14.243823224647945,22.63473828791361,18252
179,179,Bonn-Beuel,Solingen Hbf,2,0.0,412,277.0,53.4057445707918,50.737896,7.12815,51.161083,7.004119,Cologne,Duesseldorf,14.276627528540136,21.88615107528071,1352
180,180,Boppard Hbf,Koblenz Hbf,4,572.0,824,511.0,19.70535189863492,50.231415,7.586102,50.35093,7.588345,Frankfurt,Cologne,73.75438922658165,65.39529694351178,2704
181,181,Brandenburg Hbf,Braunschweig Hbf,2,104.0,412,461.0,164.32146945295938,52.400276,12.565075,52.25227,10.54085,Berlin,Braunschweig,65.21945861549806,7.519732211849685,1352
182,182,Brandenburg Hbf,Magdeburg Hbf,21,2183.0,4326,534.0,81.3696954032589,52.400276,12.565075,52.130512,11.626963,Berlin,Braunschweig,65.21945861549806,76.12730923908816,14196
183,183,Brandenburg Hbf,Potsdam Hbf,33,3071.0,6798,349.0,35.0519709153609,52.40021,12.565134,52.391422,13.066721,Berlin,Berlin,65.21523936087513,31.05821771652369,22308
184,184,Braunschweig Hbf,Brandenburg Hbf,3,104.0,618,455.0,164.58896642130836,52.25223,10.540921,52.40021,12.565134,Braunschweig,Berlin,7.523471777145977,65.21523936087513,2028
185,185,Braunschweig Hbf,Hannover Hbf,91,7747.0,18746,372.0,61.61638315919157,52.25227,10.54085,52.377613,9.741834,Braunschweig,Hannover,7.519732211849685,10.060681304636773,61516
186,186,Braunschweig Hbf,Hannover-Linden/Fischerhof,26,4628.0,5356,304.0,64.03721142629193,52.25227,10.54085,52.352795,9.722646,Braunschweig,Hannover,7.519732211849685,12.319988493993073,17576
187,187,Braunschweig Hbf,Helmstedt,54,8788.0,11124,333.0,36.08132021685108,52.25223,10.540921,52.22181,11.010192,Braunschweig,Braunschweig,7.523471777145977,32.83739286475625,36504
188,188,Braunschweig Hbf,Hildesheim Hbf,83,13050.0,17098,371.0,42.83072302450309,52.25227,10.54085,52.160275,9.952633,Braunschweig,Hannover,7.519732211849685,38.124446467339645,56108
189,189,Braunschweig Hbf,Magdeburg Hbf,56,4995.0,11536,470.0,83.42178014369932,52.25223,10.540921,52.130512,11.626963,Braunschweig,Braunschweig,7.523471777145977,76.12730923908816,37856
190,190,Braunschweig Hbf,Peine,3,780.0,618,239.0,26.032005761353933,52.25227,10.54085,52.31896,10.232197,Braunschweig,Braunschweig,7.519732211849685,22.08650747040244,2028
191,191,Braunschweig Hbf,Potsdam Hbf,1,260.0,206,409.0,198.81671657859144,52.25223,10.540921,52.391422,13.066721,Braunschweig,Berlin,7.523471777145977,31.05821771652369,676
192,192,Braunschweig Hbf,Stendal Hbf,2,208.0,412,254.0,108.54472562175296,52.25223,10.540921,52.594723,11.854412,Braunschweig,Braunschweig,7.523471777145977,93.4269027317266,1352
193,193,Braunschweig Hbf,Wolfsburg Hbf,76,13365.0,15656,259.0,33.76755446079908,52.25223,10.540921,52.429382,10.787698,Braunschweig,Braunschweig,7.523471777145977,19.977447248649227,51376
194,194,Bremen Hbf,Delmenhorst,77,10815.0,15862,304.0,13.203442034300815,53.083073,8.813611,53.05279,8.629758,Bremen,Bremen,4.351270064892261,10.538858749361557,52052
195,195,Bremen Hbf,Diepholz,14,1716.0,2884,518.0,69.73943331354822,53.0835,8.81418,52.604637,8.38013,Bremen,Bremen,4.410356804053067,56.38935616522527,9464
196,196,Bremen Hbf,Hamburg-Harburg,101,13208.0,20806,488.0,103.4704224441274,53.083565,8.81426,53.45627,9.992209,Bremen,Hamburg,4.419170012483646,19.382029194094915,68276
197,197,Bremen Hbf,Hamm(Westf)Hbf,1,0.0,206,271.0,207.17698050611725,53.08342,8.814067,51.678078,7.807821,Bremen,Dortmund,4.3991038590744145,22.353465248430975,676
198,198,Bremen Hbf,Hannover Hbf,46,4993.0,9476,231.0,121.91341434276195,53.083275,8.813879,52.377087,9.741169,Bremen,Hannover,4.379183005039923,10.097578196505216,31096
199,199,Bremen Hbf,Minden(Westf),3,208.0,618,307.0,119.8303157109017,53.08342,8.814067,52.29061,8.934859,Bremen,Hannover,4.3991038590744145,54.49927923259166,2028
200,200,Bremen Hbf,Münster(Westf)Hbf,8,988.0,1648,537.0,171.38789269257623,53.083565,8.81426,51.95697,7.635815,Bremen,Munster,4.419170012483646,20.048790082419607,5408
201,201,Bremen Hbf,Oldenburg(Oldb)Hbf,2,679.0,412,231.0,44.57152886127356,53.083073,8.813611,53.14432,8.222713,Bremen,Bremen,4.351270064892261,39.28492545129348,1352
202,202,Bremen Hbf,Osnabrück Hbf,124,13365.0,25544,627.0,121.57603317547344,53.0835,8.81418,52.272747,8.061333,Bremen,Munster,4.410356804053067,29.980460844888125,83824
203,203,Bremen Hbf,Recklinghausen Hbf,1,104.0,206,283.0,228.3659034568829,53.083565,8.81426,51.61667,7.203509,Bremen,Dortmund,4.419170012483646,30.380400532126387,676
204,204,Bremen Hbf,Verden(Aller),57,9360.0,11742,333.0,35.562301628425715,53.082947,8.813447,52.920876,9.237633,Bremen,Bremen,4.333952676310363,33.40505690062783,38532
205,205,Bremen Hbf,Wunstorf,2,52.0,412,254.0,101.21754355017912,53.083073,8.813611,52.422344,9.451112,Bremen,Hannover,4.351270064892261,16.483969426423947,1352
206,206,Bruchsal,Karlsruhe Hbf,12,2653.0,2472,156.0,22.226401336711355,49.125088,8.590113,48.99332,8.401422,Mannheim,Karlsruhe/Baden-Baden,39.091777200410874,33.464511697066165,8112
207,207,Bruchsal,Karlsruhe-Durlach,3,676.0,618,105.0,16.959571568790118,49.125088,8.590113,49.002155,8.462328,Mannheim,Karlsruhe/Baden-Baden,39.091777200410874,37.38522059184841,2028
208,208,Bruchsal,Stuttgart Hbf,12,2704.0,2472,151.0,65.39736680901777,49.125088,8.590113,48.784748,9.183217,Mannheim,Stuttgart,39.091777200410874,10.925799202652843,8112
209,209,Bruchsal,Wiesloch-Walldorf,2,260.0,412,330.0,19.671251865289808,49.125088,8.590113,49.291042,8.664242,Mannheim,Mannheim,39.091777200410874,22.989804771191427,1352
210,210,Buchloe,"Memmingen, Bahnhof ZOB",18,2857.0,3708,118.0,46.14390148239785,48.033585,10.716273,47.984997,10.186392,Memmingen,Memmingen,35.918452839625175,3.9866994222864656,12168
211,211,Buchloe,München Hbf,22,3380.0,4532,109.0,68.46663976324298,48.03355,10.716389,48.1405,11.55759,Memmingen,Munich,35.92649663757833,29.16443737039849,14872
212,212,Böblingen,Herrenberg,24,4106.0,4944,98.0,16.34292461348912,48.688004,9.00438,48.594112,8.862716,Stuttgart,Stuttgart,16.021007405672478,28.53688272775611,16224
213,213,Böblingen,Horb,9,2391.0,1854,141.0,41.24909233439261,48.688004,9.00438,48.441597,8.688775,Stuttgart,Stuttgart,16.021007405672478,48.07256502136603,6084
214,214,Böblingen,Stuttgart Hbf,22,5355.0,4532,118.0,22.31989819079115,48.687847,9.004641,48.784748,9.183217,Stuttgart,Stuttgart,16.002056977923388,10.925799202652843,14872
215,215,Böblingen,Stuttgart-Vaihingen,1,260.0,206,114.0,10.29684863957971,48.687847,9.004641,48.72628,9.113226,Stuttgart,Stuttgart,16.002056977923388,8.967158615035196,676
216,216,Büchen,Hamburg Hbf,16,1820.0,3296,377.0,46.91314182294342,53.474976,10.623292,53.55252,10.007353,Luebeck,Hamburg,37.31877487408249,8.760021822370117,10816
217,217,Büchen,Hamburg-Bergedorf,7,1248.0,1442,262.0,31.066821991650627,53.474976,10.623292,53.48963,10.205985,Luebeck,Hamburg,37.31877487408249,21.299796094816962,4732
218,218,Büchen,Ludwigslust,39,4675.0,8034,258.0,68.44476572386662,53.474976,10.623292,53.334885,11.49398,Luebeck,Luebeck,37.31877487408249,73.32680823035828,26364
219,219,Bünde(Westf),Hannover Hbf,14,3123.0,2884,219.0,94.4664128239251,52.202274,8.574509,52.37734,9.741547,Munster,Hannover,61.335351017697256,10.081287114936238,9464
220,220,Bünde(Westf),Osnabrück Hbf,28,7436.0,5768,224.0,38.83240547697589,52.20239,8.574419,52.273598,8.059918,Munster,Munster,61.33074741454486,29.94603354274134,18928
221,221,Bünde(Westf),Wunstorf,35,5720.0,7210,213.0,74.40887395688604,52.202274,8.574509,52.422108,9.450672,Munster,Hannover,61.335351017697256,16.519768312930914,23660
222,222,Bützow,Bad Kleinen,10,1975.0,2060,368.0,40.77592670954138,53.83704,11.997872,53.766945,11.466213,Laage,Luebeck,20.53666417341254,49.422096731847525,6760
223,223,Bützow,Rostock Hbf,33,3641.0,6798,235.0,30.57166361675732,53.83715,11.998132,54.078262,12.131398,Laage,Laage,20.515900832229633,20.253391285177297,22308
224,224,Bützow,Schwerin Hbf,29,2340.0,5974,468.0,57.028920817057006,53.83704,11.997872,53.635628,11.407445,Laage,Luebeck,20.53666417341254,49.20635145585542,19604
225,225,Celle,Hannover Hbf,59,5772.0,12154,424.0,41.046983459460016,52.620457,10.062468,52.377087,9.741169,Hannover,Hannover,31.14564232503025,10.097578196505216,39884
226,226,Celle,Langenhagen Mitte,2,260.0,412,159.0,31.053826709870368,52.620457,10.062468,52.440178,9.725413,Hannover,Hannover,31.14564232503025,3.597238575477306,1352
227,227,Celle,Lüneburg,3,312.0,618,230.0,87.05710192134062,52.620457,10.062468,53.249535,10.419739,Hannover,Hamburg,31.14564232503025,51.17622879674875,2028
228,228,Celle,Uelzen,83,7651.0,17098,354.0,52.141702990718926,52.620457,10.062468,52.969612,10.553516,Hannover,Braunschweig,31.14564232503025,72.3778836760835,56108
229,229,Celle,Wolfsburg Hbf,2,260.0,412,220.0,86.81606821745657,52.620457,10.062468,52.429382,10.787698,Hannover,Braunschweig,31.14564232503025,19.977447248649227,1352
230,230,Chemnitz Hbf,Berlin Südkreuz,1,104.0,206,142.0,208.12144529775333,50.839695,12.930877,52.475433,13.365603,Dresden,Berlin,67.17016394522275,15.055487410676475,676
231,231,Chemnitz Hbf,Freiberg(Sachs),6,1040.0,1236,308.0,41.30677231372108,50.83933,12.931177,50.908634,13.344572,Dresden,Dresden,67.17167469050727,38.74646286810935,4056
232,232,Coburg,Bamberg,8,1141.0,1648,274.0,44.94029245805447,50.26347,10.957452,49.900597,10.899735,Erfurt,Nuernberg,79.6854237425546,46.51466452626568,5408
233,233,Coburg,Hauptbahnhof,13,1872.0,2678,326.0,87.40317125441172,50.263447,10.957201,50.97211,11.037261,Erfurt,Erfurt,79.68799433269767,5.6252208209058105,8788
234,234,Coburg,Nürnberg Hbf,6,1092.0,1236,420.0,107.2532280622368,50.26347,10.957452,49.44541,11.082291,Erfurt,Nuernberg,79.6854237425546,5.934685460023867,4056
235,235,Cottbus Hbf,Lübbenau(Spreewald),4,884.0,824,423.0,29.86640686292215,51.75054,14.323346,51.862095,13.961176,Dresden,Berlin,78.8583040254935,64.98940888523286,2704
236,236,Crailsheim,Ansbach Bahnhof,11,3068.0,2266,126.0,47.332311605435606,49.13812,10.064814,49.299145,10.578166,Stuttgart,Nuernberg,79.37969700488945,42.5340613379163,7436
237,237,Crailsheim,Ellwangen,12,3276.0,2472,175.0,21.377499327639704,49.138126,10.064572,48.96439,10.129664,Stuttgart,Stuttgart,79.36630953637858,73.3050110060249,8112
238,238,Darmstadt Hbf,Bensheim,44,5040.0,9064,100.0,22.69522347673259,49.87304,8.629164,49.681423,8.616721,Egelsbach,Mannheim,9.746035119922867,24.332603964795986,29744
239,239,Darmstadt Hbf,Frankfurt(Main)Hbf,28,4524.0,5768,355.0,28.08436149097609,49.87304,8.629164,50.10587,8.663474,Egelsbach,Frankfurt,9.746035119922867,10.457033982092392,18928
240,240,Darmstadt Hbf,Frankfurt(Main)Süd,2,468.0,412,393.0,26.51007542692956,49.87304,8.629164,50.099003,8.686179,Egelsbach,Frankfurt,9.746035119922867,11.040189525637325,1352
241,241,Darmstadt Hbf,Heidelberg Hbf,2,104.0,412,324.0,60.1831315293317,49.87304,8.629164,49.403625,8.674905,Egelsbach,Mannheim,9.746035119922867,13.983492634563598,1352
242,242,Darmstadt Hbf,Mannheim Hbf,2,728.0,412,393.0,60.55116967529509,49.87304,8.629164,49.47901,8.469757,Egelsbach,Mannheim,9.746035119922867,3.2858727989776653,1352
243,243,Darmstadt Hbf,Stuttgart Hbf,1,52.0,206,92.0,151.60423121634474,49.87304,8.629164,48.784748,9.183217,Egelsbach,Stuttgart,9.746035119922867,10.925799202652843,676
244,244,Darmstadt Hbf,Weinheim(Bergstr)Hbf,2,364.0,412,87.0,37.53097469725724,49.87304,8.629164,49.55361,8.665401,Egelsbach,Mannheim,9.746035119922867,14.14951972310662,1352
245,245,Delmenhorst,Bremen Hbf,66,10296.0,13596,333.0,13.203442034300814,53.05279,8.629758,53.082947,8.813447,Bremen,Bremen,10.538858749361557,4.333952676310363,44616
246,246,Delmenhorst,Hude,55,8631.0,11330,304.0,14.39670497327006,53.05279,8.629758,53.10929,8.460912,Bremen,Bremen,10.538858749361557,22.888188485131383,37180
247,247,Delmenhorst,Oldenburg(Oldb)Hbf,22,2184.0,4532,372.0,31.37047142741068,53.05279,8.629758,53.14432,8.222713,Bremen,Bremen,10.538858749361557,39.28492545129348,14872
248,248,Dessau Hbf,Bitterfeld,8,676.0,1648,388.0,25.88425798838483,51.839867,12.234945,51.62286,12.31685,Leipzig,Leipzig,46.281964674135736,22.830672912466124,5408
249,249,Dessau Hbf,Halle(Saale)Hbf,3,468.0,618,302.0,55.5340845549066,51.839867,12.234945,51.47751,11.987085,Leipzig,Leipzig,46.281964674135736,18.328514070702045,2028
250,250,Dessau Hbf,Magdeburg Hbf,14,988.0,2884,372.0,61.173333647721336,51.839867,12.234945,52.130512,11.626963,Leipzig,Braunschweig,46.281964674135736,76.12730923908816,9464
251,251,Diepholz,Bremen Hbf,23,2236.0,4738,267.0,69.73943331354823,52.6046,8.380267,53.083565,8.81426,Bremen,Bremen,56.388473506727536,4.419170012483646,15548
252,252,Diepholz,Osnabrück Hbf,14,1716.0,2884,518.0,52.30812258464172,52.604637,8.38013,52.272747,8.061333,Bremen,Munster,56.38935616522527,29.980460844888125,9464
253,253,Dillenburg,Siegen Hbf,12,2080.0,2472,226.0,32.18495233338032,50.734905,8.294586,50.876408,8.017311,Frankfurt,Cologne,80.47064670644963,61.5734901642337,8112
254,254,Dillenburg,Wetzlar,11,1768.0,2266,192.0,28.778720502344605,50.734905,8.294586,50.56566,8.504213,Frankfurt,Frankfurt,80.47064670644963,59.40166639689912,7436
255,255,Doberlug-Kirchhain,Elsterwerda,19,3224.0,3914,101.0,21.08500205520348,51.62053,13.564161,51.459404,13.516305,Dresden,Dresden,56.073824657469466,40.33036066751808,12844
256,256,Doberlug-Kirchhain,Flughafen BER,16,2808.0,3296,262.0,101.5569548246251,51.620533,13.564268,52.36416,13.509246,Dresden,Berlin,56.07226976204503,1.9803932628780954,10816
257,257,Donauwörth,Augsburg Hbf,31,4212.0,6386,463.0,41.55209544583551,48.71402,10.771564,48.3656,10.885713,Augsburg,Augsburg,34.2135053434198,7.457760588517425,20956
258,258,Donauwörth,Nürnberg Hbf,9,1456.0,1854,411.0,96.4000930140341,48.71413,10.771654,49.44541,11.082291,Augsburg,Nuernberg,34.22268857266561,5.934685460023867,6084
259,259,Donauwörth,Treuchtlingen,16,2392.0,3296,284.0,34.48742926404389,48.71413,10.771654,48.961014,10.908198,Augsburg,Augsburg,34.22268857266561,59.60092061824534,10816
260,260,Dortmund Hbf,Bochum Hbf,283,41133.0,58298,309.0,18.793854128703305,51.51796,7.458703,51.47853,7.222715,Dortmund,Dortmund,10.657511502871603,27.409196812828334,191308
261,261,Dortmund Hbf,Düsseldorf Hbf,1,52.0,206,252.0,69.05687089754659,51.517723,7.458775,51.219963,6.794319,Dortmund,Duesseldorf,10.65266746827015,7.9716335285263815,676
