,stop_name,next_stop_name,Unnamed: 0,trip_id,stop_id,stop_sequence,route_short_name,next_stop_id,totalTripTime,osm_distance,OriginLat,OriginLon,DestLat,DestLon
1102,Solingen Hbf,Wuppertal Hbf,33245,66517,117724,11,ICE 91,485611.0,439.0,17.66062082580499,51.161083,7.004119,51.254597,7.150042
1103,Spaichingen,Rottweil,39589,245,614011,3,IC 87,472515.0,118.0,15.489908337689238,48.068996,8.741704,48.16566,8.639871
1104,Spaichingen,Tuttlingen,39785,5139,614011,8,IC 87,140544.0,98.0,12.302952783350056,48.068996,8.741704,47.980232,8.798486
1105,Stadtroda,Hermsdorf-Klosterlausnitz,18925,200842,48121,20,IC 51,554454.0,336.0,4.65697540282359,50.868217,11.722792,50.903778,11.858626
1106,Stadtroda,Jena-Göschwitz,18930,260007,48121,2,IC 51,247296.0,158.0,16.893843679261586,50.868217,11.722792,50.88394,11.593537
1107,Steinach(bei Rothenburg ob der Tauber),Ansbach Bahnhof,36404,454355,207329,12,IC 24,549297.0,461.0,32.946674992737485,49.453743,10.273295,49.299004,10.578067
1108,Steinach(bei Rothenburg ob der Tauber),Würzburg Hbf,36428,550619,219233,11,IC 24,376538.0,449.0,57.14687986004935,49.453003,10.274113,49.802,9.935924
1109,Stendal Hbf,Berlin Zoologischer Garten,20609,400023,627546,9,IC 56,665317.0,254.0,103.71421120548628,52.594723,11.854412,52.507652,13.332804
1110,Stendal Hbf,Berlin-Spandau,5077,12227,627546,9,ICE 13,341415.0,259.0,94.29849269624836,52.594723,11.854412,52.534485,13.1971
1111,Stendal Hbf,Braunschweig Hbf,20782,49329,627546,3,IC 56,331031.0,293.0,108.54472562175285,52.594723,11.854412,52.25227,10.54085
1112,Stendal Hbf,Hannover Hbf,28305,106218,627546,3,ICE 77,43645.0,205.0,150.09057115538937,52.594723,11.854412,52.377613,9.741834
1113,Stendal Hbf,Ludwigslust,28507,84714,627546,4,IC 57,417445.0,232.0,97.7585748617305,52.594723,11.854412,53.335045,11.494205
1114,Stendal Hbf,Magdeburg Hbf,28446,487243,627546,7,IC 57,105607.0,229.0,59.30429453372678,52.594723,11.854412,52.130512,11.626963
1115,Stendal Hbf,Salzwedel,28452,501097,627546,1,IC 57,432031.0,149.0,56.88410691465602,52.594723,11.854412,52.858112,11.162035
1116,Stendal Hbf,Wittenberge,28412,19898,627546,4,IC 57,661034.0,235.0,54.56878696791853,52.594723,11.854412,53.004498,11.762504
1117,Stendal Hbf,Wolfsburg Hbf,3682,2771,627546,4,ICE 12,330639.0,488.0,75.27019518742144,52.594723,11.854412,52.429665,10.787913
1118,Stralsund Hbf,Bergen auf Rügen,37350,45562,561115,11,ICE 26,264170.0,283.0,29.351335148654588,54.30801,13.078087,54.42034,13.417668
1119,Stralsund Hbf,Greifswald,18582,66146,434225,2,ICE 15,74127.0,423.0,30.794818683398358,54.308037,13.078177,54.092815,13.370453
1120,Stralsund Hbf,Velgast,37284,38835,381649,2,ICE 26,25159.0,468.0,19.50569780185741,54.308075,13.078294,54.277435,12.803131
1121,Straubing,"Passau, Hbf",33062,541202,52999,10,ICE 91,226167.0,420.0,76.64083812129444,48.876938,12.574492,48.574203,13.451643
1122,Straubing,"Plattling, Bahnhof",38808,101802,52999,16,IC 17,620974.0,479.0,24.272013191366224,48.876938,12.574492,48.778957,12.864414
1123,Straubing,Regensburg Hbf,38914,11735,52999,2,IC 17,431902.0,426.0,40.622658563320144,48.876938,12.574492,49.012466,12.100397
1124,Stuttgart Hbf,Augsburg Hbf,23113,1277129,304723,9,ICE 11,232820.0,513.0,173.46285953763274,48.784748,9.183217,48.3656,10.885713
1125,Stuttgart Hbf,Bruchsal,17870,37045,304723,5,ICE 60,183214.0,156.0,65.39736680901778,48.784748,9.183217,49.125088,8.590113
1126,Stuttgart Hbf,Böblingen,39572,2297,304723,0,IC 87,449942.0,141.0,22.319898190791157,48.784748,9.183217,48.688004,9.00438
1127,Stuttgart Hbf,Heidelberg Hbf,7503,54558,304723,5,ICE 42,80032.0,612.0,91.4225864259148,48.784748,9.183217,49.40382,8.674716
1128,Stuttgart Hbf,Karlsruhe Hbf,38758,330449,304723,0,ICE 83,198900.0,39.0,78.80096944733107,48.784748,9.183217,48.993355,8.401269
1129,Stuttgart Hbf,Ludwigsburg,2311,1353086,304723,0,IC 34,214781.0,330.0,13.614917568234272,48.784748,9.183217,48.892147,9.185409
1130,Stuttgart Hbf,Mannheim Hbf,23008,11567,304723,5,ICE 11,254101.0,199.0,106.81560202340928,48.784748,9.183217,49.479076,8.46982
1131,Stuttgart Hbf,Mühlacker,17878,371965,304723,5,ICE 60,151505.0,173.0,37.10406184345726,48.784748,9.183217,48.953194,8.846101
1132,Stuttgart Hbf,Pforzheim Hbf,2368,1470131,304723,0,IC 34,437143.0,332.0,50.6848094197851,48.784748,9.183217,48.89421,8.702699
1133,Stuttgart Hbf,Plochingen,30394,43999,304723,17,IC 55,161300.0,449.0,21.907056365625323,48.784748,9.183217,48.71296,9.411353
1134,Stuttgart Hbf,Schorndorf,22648,42716,304723,0,IC 61,619079.0,126.0,29.493373942971232,48.784748,9.183217,48.806984,9.525861
1135,Stuttgart Hbf,Schwäbisch Gmünd,22601,329890,304723,4,IC 61,183698.0,402.0,50.354916964311904,48.784748,9.183217,48.801086,9.788097
1136,Stuttgart Hbf,Stuttgart-Vaihingen,39350,1067989,304723,0,IC 87,516942.0,115.0,12.02304955121144,48.784748,9.183217,48.72628,9.113226
1137,Stuttgart Hbf,Ulm Hbf,12135,5903,304723,9,ICE 47,520479.0,309.0,89.0205743757613,48.784748,9.183217,48.399345,9.982816
1138,Stuttgart Hbf,Vaihingen(Enz),22444,11312,304723,6,IC 61,259664.0,175.0,28.201805911160456,48.784748,9.183217,48.948746,8.956868
1139,Stuttgart Hbf,Weinheim(Bergstr)Hbf,37988,12810,304723,0,ICE 24,601305.0,355.0,114.07521856258282,48.784748,9.183217,49.553547,8.665607
1140,Stuttgart Hbf,Wiesloch-Walldorf,24326,48134,304723,0,ICE 32,408463.0,117.0,78.49617394411615,48.784748,9.183217,49.291042,8.664242
1141,Stuttgart-Vaihingen,Böblingen,39351,1067989,516942,1,IC 87,449942.0,115.0,10.296848639579704,48.72628,9.113226,48.688004,9.00438
1142,Stuttgart-Vaihingen,Stuttgart Hbf,39769,453577,516942,11,IC 87,304723.0,114.0,12.023049551211445,48.72628,9.113226,48.784748,9.183217
1143,Sulz(Neckar),Horb,39592,245,304272,6,IC 87,434585.0,118.0,14.335269764461495,48.367573,8.637867,48.44146,8.688829
1144,Sulz(Neckar),Oberndorf(Neckar),39575,2297,304272,3,IC 87,533343.0,141.0,10.978972475277454,48.367573,8.637867,48.295506,8.575614
1145,Traunstein,Prien am Chiemsee,24428,83298,391077,2,ICE 32,87497.0,485.0,28.187506490031048,47.868744,12.638541,47.854458,12.346733
1146,Traunstein,Rosenheim,40677,30223,391077,2,IC 90,554137.0,225.0,53.785596441971855,47.868744,12.638541,47.850994,12.118372
1147,Traunstein,Übersee,36417,550619,391077,0,IC 24,574684.0,449.0,15.276676864519494,47.868744,12.638541,47.8221,12.487651
1148,Traunstein Bahnhof,Freilassing,36415,454355,555449,23,IC 24,319418.0,461.0,28.305450347350604,47.86896,12.638703,47.83703,12.976586
1149,Traunstein Bahnhof,Freilassing Bahnhof,31928,211206,555449,14,IC 62,549675.0,305.0,29.13085238906131,47.86896,12.638703,47.83622,12.977907
1150,Treuchtlingen,Ansbach Bahnhof,36426,550619,237686,9,IC 24,248388.0,449.0,51.480351092603534,48.961037,10.907991,49.299046,10.578031
1151,Treuchtlingen,Donauwörth,32092,86796,132199,1,IC 18,501148.0,105.0,34.48742926404389,48.961014,10.908198,48.71402,10.771564
1152,Treuchtlingen,Nürnberg Hbf,22069,49178,132199,4,ICE 18,152972.0,284.0,62.09273728110013,48.961014,10.908198,49.445545,11.082228
1153,Treuchtlingen,Würzburg Hbf,17399,801745,106474,2,ICE 41,51167.0,219.0,140.12944498555004,48.961266,10.908159,49.80213,9.935987
1154,Treysa,Kassel-Wilhelmshöhe,36670,1045032,605081,4,ICE 26,622425.0,417.0,58.4964934782045,50.91066,9.185673,51.312435,9.448181
1155,Treysa,Marburg(Lahn),36899,12659,605081,4,ICE 26,652324.0,181.0,41.811647609529054,50.91066,9.185673,50.81922,8.775031
1156,Treysa,Wabern(Bz Kassel),32193,9459,605081,4,IC 26,309741.0,262.0,28.330291774902168,50.91066,9.185673,51.103134,9.35804
1157,Tuttlingen,"Bahnhof, Engen",39786,5139,140544,9,IC 87,361072.0,98.0,19.66764579931182,47.980232,8.798486,47.85621,8.772516
1158,Tuttlingen,Rottweil,40021,95160,210691,1,IC 87,472515.0,110.0,27.668344171127977,47.98054,8.798271,48.16566,8.639871
1159,Tuttlingen,Singen(Hohentwiel),39578,2297,210691,6,IC 87,560019.0,141.0,33.97861137688545,47.98054,8.798271,47.75892,8.841381
1160,Tuttlingen,Spaichingen,39588,245,210691,2,IC 87,614011.0,118.0,12.302952783350053,47.98054,8.798271,48.068996,8.741704
1161,Tutzing,München Hbf,38358,877333,405475,6,ICE 24,380655.0,485.0,40.19205542260081,47.907143,11.27289,48.140026,11.557518
1162,Tutzing,Weilheim(Oberbay),42744,1002308,595898,4,ICE 29,459053.0,310.0,13.907060991860227,47.907097,11.272716,47.845955,11.14423
1163,Tübingen Hbf,Reutlingen Hbf,31420,87336,578961,0,IC 55,540056.0,429.0,16.287493892975096,48.515724,9.055054,48.49659,9.209771
1164,Uelzen,Bad Bevensen,37232,334682,558591,2,ICE 26,33275.0,260.0,12.788862321087628,52.969612,10.553516,53.078274,10.574201
1165,Uelzen,Celle,24172,9451,285305,5,ICE 11,665982.0,424.0,52.14170299071894,52.969658,10.553415,52.620457,10.062468
1166,Uelzen,Hamburg-Harburg,37999,12810,558591,11,ICE 24,105463.0,355.0,72.95931060676628,52.969612,10.553516,53.45624,9.991983
1167,Uelzen,Hannover Hbf,13702,181373,285305,3,ICE 25,286285.0,303.0,93.18794641736092,52.969658,10.553415,52.37734,9.741547
1168,Uelzen,Lüneburg,14563,630,558591,9,ICE 25,618982.0,354.0,35.0951287446133,52.969612,10.553516,53.249535,10.419739
1169,Uelzen,Salzwedel,28396,1278097,392013,4,IC 57,432031.0,148.0,51.711489715338814,52.969837,10.55279,52.858112,11.162035
1170,Ulm Hbf,Augsburg Hbf,12136,5903,520479,10,ICE 47,232820.0,309.0,85.17346877241482,48.399345,9.982816,48.3656,10.885713
1171,Ulm Hbf,Biberach(Riß),24371,696151,536789,11,ICE 32,463120.0,426.0,37.32619619462959,48.3994,9.982608,48.101936,9.792939
1172,Ulm Hbf,Günzburg,6275,12442,520479,20,ICE 42,594130.0,627.0,24.510260567812303,48.399345,9.982816,48.46052,10.27926
1173,Ulm Hbf,Neu-Ulm,18009,851750,320992,1,ICE 60,226315.0,114.0,2.7731653740499587,48.399345,9.982933,48.39352,10.005831
1174,Ulm Hbf,Stuttgart Hbf,23007,11567,320992,4,ICE 11,304723.0,199.0,89.0205743757613,48.399345,9.982933,48.784748,9.183217
1175,Vaihingen(Enz),Esslingen(Neckar),24399,803655,85699,13,ICE 32,143801.0,480.0,36.04437632854076,48.948555,8.956527,48.738544,9.300522
1176,Vaihingen(Enz),Heidelberg Hbf,31426,87336,259664,6,IC 55,80032.0,429.0,63.22083769344796,48.948746,8.956868,49.40382,8.674716
1177,Vaihingen(Enz),Mannheim Hbf,24437,83298,259664,11,ICE 32,486826.0,485.0,78.61385329094243,48.948746,8.956868,49.47923,8.470026
1178,Vaihingen(Enz),Mühlacker,22445,11312,259664,7,IC 61,40797.0,175.0,8.912610870137584,48.948746,8.956868,48.95299,8.846079
1179,Vaihingen(Enz),Stuttgart Hbf,22623,3418,85699,3,IC 61,304723.0,51.0,28.20215015424575,48.948555,8.956527,48.784748,9.183217
1180,Vaihingen(Enz),Weinheim(Bergstr)Hbf,31956,692915,259664,1,IC 62,601305.0,93.0,85.87346983011597,48.948746,8.956868,49.553547,8.665607
1181,Vaihingen(Enz),Wiesloch-Walldorf,31931,281157,259664,1,IC 62,173358.0,124.0,50.29442521164929,48.948746,8.956868,49.29135,8.664146
1182,Velgast,Ribnitz-Damgarten West,37285,38835,25159,3,ICE 26,166524.0,468.0,24.45415749453116,54.277435,12.803131,54.239265,12.437355
1183,Velgast,Stralsund Hbf,37349,45562,25159,10,ICE 26,561115.0,283.0,19.505697801857405,54.277435,12.803131,54.30801,13.078087
1184,Venlo(Gr),Köln Hbf,12140,608547,146812,1,ICE 47,125814.0,302.0,91.59003126762076,51.340893,6.192712,50.94303,6.958729
1185,Venlo(Gr),Mönchengladbach Hbf,2049,283498,146812,1,ICE 78,107537.0,143.0,28.09072616004032,51.340893,6.192712,51.196808,6.44578
1186,Verden(Aller),Bremen Hbf,20544,3827,612211,9,IC 56,158195.0,304.0,35.562301628425715,52.920853,9.237766,53.083073,8.813611
1187,Verden(Aller),Nienburg(Weser),20681,4360,308286,13,IC 56,584508.0,333.0,32.056435332794955,52.920876,9.237633,52.645363,9.2179
1188,Viersen,Krefeld Hbf,40222,368508,394148,6,ICE 14,616922.0,316.0,15.19680181477807,51.254646,6.404997,51.32541,6.569613
1189,Viersen,Mönchengladbach Hbf,40052,1031159,44097,13,ICE 14,107537.0,316.0,8.773774377469152,51.254642,6.404907,51.196808,6.44578
1190,Wabern(Bz Kassel),Kassel-Wilhelmshöhe,32194,9459,309741,5,IC 26,622425.0,262.0,30.176860998683185,51.103134,9.35804,51.312435,9.448181
1191,Wabern(Bz Kassel),Treysa,36898,12659,309741,3,ICE 26,605081.0,181.0,28.330291774902165,51.103134,9.35804,50.91066,9.185673
1192,Wanne-Eickel Hbf,Dortmund Hbf,28136,442058,207777,5,IC 35,549848.0,72.0,25.8808689648559,51.531303,7.166328,51.518063,7.458685
1193,Wanne-Eickel Hbf,Gelsenkirchen Hbf,17394,79975,307389,10,ICE 41,29567.0,269.0,5.33528982653889,51.531357,7.166247,51.50504,7.103051
1194,Wanne-Eickel Hbf,Münster(Westf)Hbf,40173,151439,207777,6,ICE 14,329529.0,348.0,68.05657319318344,51.531303,7.166328,51.95694,7.636075
1195,Wanne-Eickel Hbf,Recklinghausen Hbf,11889,177487,207777,8,ICE 47,6562.0,349.0,10.99985381563178,51.531303,7.166328,51.61667,7.203509
1196,Warburg(Westf),Altenbeken,18945,341138,154591,6,IC 51,85092.0,300.0,37.048710509209485,51.492992,9.164235,51.766296,8.94298
1197,Warburg(Westf),Kassel-Wilhelmshöhe,18917,200842,217160,12,IC 51,622425.0,336.0,51.20284963291505,51.49288,9.164163,51.312435,9.448181
1198,Warburg(Westf),Paderborn Hbf,17388,79975,154591,4,ICE 41,468841.0,269.0,54.36416957093547,51.492992,9.164235,51.71298,8.740505
1199,Warnemünde,Rostock Hbf,38850,1034899,383012,0,IC 17,298692.0,279.0,14.294353696126532,54.177235,12.091027,54.078262,12.131398
1200,Weil am Rhein,Müllheim im Markgräflerland,17852,296730,544791,2,ICE 60,15403.0,260.0,25.7912780736334,47.593655,7.60838,47.809742,7.599332
1201,Weilheim(Oberbay),Murnau,38233,525797,214349,14,ICE 24,392220.0,476.0,22.56124251739132,47.845417,11.143017,47.68262,11.192559
1202,Weilheim(Oberbay),München Hbf,42921,291035,459053,2,ICE 29,319475.0,313.0,53.14738252099174,47.845955,11.14423,48.140705,11.557617
1203,Weilheim(Oberbay),Tutzing,38357,877333,459053,5,ICE 24,405475.0,485.0,13.907060991860227,47.845955,11.14423,47.907143,11.27289
1204,Weimar,Hauptbahnhof,18933,260007,174352,5,IC 51,356159.0,158.0,21.4450903545839,50.991486,11.326458,50.97211,11.037261
1205,Weimar,Jena West,18922,200842,174352,17,IC 51,522127.0,336.0,22.229955716944957,50.991486,11.326458,50.923286,11.577848
1206,Weimar,Naumburg(Saale)Hbf,22907,106893,174352,12,ICE 11,589735.0,561.0,41.14057279785964,50.991486,11.326458,51.16307,11.796984
1207,Weinheim(Bergstr)Hbf,Bensheim,37989,12810,601305,1,ICE 24,157839.0,355.0,14.838959958629268,49.553547,8.665607,49.68174,8.616901
1208,Weinheim(Bergstr)Hbf,Heidelberg Hbf,31889,134605,364388,3,IC 62,468518.0,100.0,22.654118875569687,49.55361,8.665401,49.403625,8.674905
1209,Weinheim(Bergstr)Hbf,Karlsruhe Hbf,38311,765667,364388,14,ICE 24,481167.0,323.0,68.22109593072072,49.55361,8.665401,48.99385,8.401009
1210,Weinheim(Bergstr)Hbf,Vaihingen(Enz),18748,915523,364388,7,ICE 15,85699.0,319.0,85.87482417428993,49.55361,8.665401,48.948555,8.956527
1211,Weißenfels,Leipzig Hbf,34001,23124,560204,3,ICE 28,233006.0,261.0,41.0245784928533,51.204617,11.970926,51.34547,12.382064
1212,Weißenfels,Naumburg(Saale)Hbf,22807,96675,560204,1,IC 61,589735.0,384.0,13.88743267388102,51.204617,11.970926,51.16307,11.796984
1213,Werdohl,Altena(Westf),2363,142446,247007,7,IC 34,328424.0,99.0,9.536975062647922,51.25952,7.757734,51.302013,7.668693
1214,Werdohl,Plettenberg,2455,24344,464364,4,IC 34,183218.0,192.0,9.01947661151223,51.259476,7.757887,51.231853,7.869044
1215,Westerland(Sylt),Keitum,12761,304367,80535,0,IC 29,161277.0,294.0,4.602338703630549,54.90696,8.311079,54.888973,8.368772
1216,Westerland(Sylt),Niebüll,21557,787835,80535,0,IC 39,41061.0,401.0,40.082789284936574,54.90696,8.311079,54.789547,8.834721
1217,Westerstede-Ocholt,Augustfehn,20550,3827,143014,15,IC 56,473921.0,304.0,8.32308586072202,53.202248,7.886519,53.220943,7.759614
1218,Westerstede-Ocholt,Bad Zwischenahn,20675,4360,143014,7,IC 56,482548.0,333.0,7.760410870885606,53.202248,7.886519,53.182713,8.002593
1219,Wetzlar,Bad Nauheim,2464,24344,101076,13,IC 34,345757.0,192.0,36.80720534525148,50.56566,8.504213,50.367695,8.749241
1220,Wetzlar,Dillenburg,2418,162550,101076,3,IC 34,551690.0,226.0,28.77872050234461,50.56566,8.504213,50.734905,8.294586
1221,Wiesbaden Hbf,Frankfurt(M) Flughafen Fernbf,24635,140114,180381,0,ICE 50,298350.0,288.0,30.065686161089943,50.069477,8.244631,50.053165,8.570185
1222,Wiesbaden Hbf,Frankfurt(Main)Hbf,40544,552979,180381,7,ICE 79,88255.0,124.0,40.787228231046775,50.069477,8.244631,50.10696,8.662195
1223,Wiesbaden Hbf,Limburg Süd,40346,331374,180381,5,ICE 45,537594.0,175.0,55.07240393981908,50.069477,8.244631,50.3819,8.095546
1224,Wiesbaden Hbf,Mainz Hbf,24806,35298,180381,0,ICE 50,149884.0,241.0,9.53666168700558,50.069477,8.244631,50.001118,8.25872
1225,Wiesbaden Hbf,Mainz-Kastel,40328,1371363,180381,4,ICE 45,589102.0,180.0,7.286924670358095,50.069477,8.244631,50.00722,8.282239
1226,Wiesbaden Hbf,Mannheim Hbf,25768,13486,180381,12,ICE 43,254101.0,381.0,79.48057506239363,50.069477,8.244631,49.479076,8.46982
1227,Wiesbaden Hbf,Montabaur,24292,298608,385143,15,ICE 32,646191.0,464.0,76.77669746786827,50.06972,8.243677,50.444836,7.825333
1228,Wiesloch-Walldorf,Heidelberg Hbf,24327,48134,408463,1,ICE 32,80032.0,117.0,12.926412481798652,49.291042,8.664242,49.40382,8.674716
1229,Wiesloch-Walldorf,Stuttgart Hbf,39369,1089743,408463,5,IC 87,304723.0,209.0,78.49617394411614,49.291042,8.664242,48.784748,9.183217
1230,Wiesloch-Walldorf,Vaihingen(Enz),30812,58231,408463,25,IC 55,259664.0,585.0,50.29442521164926,49.291042,8.664242,48.948746,8.956868
1231,Witten Hbf,Dortmund Hbf,2366,142446,344180,10,IC 34,390698.0,99.0,15.389561422551813,51.435436,7.32948,51.517723,7.458775
1232,Witten Hbf,Letmathe,2452,24344,127893,1,IC 34,651656.0,192.0,30.243295577395685,51.435375,7.329327,51.362705,7.618091
1233,Wittenberge,Berlin-Spandau,43432,58224,117246,4,EC 27,402735.0,258.0,116.30152596081896,53.003883,11.762578,52.534542,13.197124
1234,Wittenberge,Ludwigslust,28413,19898,661034,5,IC 57,417445.0,235.0,43.902229429874886,53.004498,11.762504,53.335045,11.494205
1235,Wittenberge,Stendal Hbf,28445,487243,458554,6,IC 57,627546.0,229.0,53.71477360159166,53.00387,11.762465,52.594723,11.854412
1236,Wolfsburg Hbf,Berlin-Spandau,3098,12695,402576,11,ICE 12,341415.0,335.0,169.5671455114713,52.429382,10.787698,52.534485,13.1971
1237,Wolfsburg Hbf,Braunschweig Hbf,3544,20163,330639,3,ICE 12,331031.0,371.0,33.76755446079909,52.429665,10.787913,52.25227,10.54085
1238,Wolfsburg Hbf,Hannover Hbf,3683,2771,330639,5,ICE 12,614905.0,488.0,75.31339999443574,52.429665,10.787913,52.3777,9.741798
1239,Wolfsburg Hbf,Hannover Messe/Laatzen,36575,78113,330639,3,ICE 16,403706.0,348.0,76.88328340219878,52.429665,10.787913,52.3169,9.792863
1240,Wolfsburg Hbf,Stendal Hbf,5076,12227,402576,8,ICE 13,627546.0,259.0,75.27019518742154,52.429382,10.787698,52.594723,11.854412
1241,Worms Hbf,Mainz Hbf,24290,298608,487166,13,ICE 32,149884.0,464.0,45.80545689757198,49.634727,8.356596,50.001118,8.25872
1242,Worms Hbf,Mannheim Hbf,24313,310626,293298,11,ICE 32,254101.0,476.0,24.20892375167609,49.63501,8.356596,49.479076,8.46982
1243,Wunstorf,Berlin Gesundbrunnen,41363,1162882,140878,6,IC 77,400896.0,228.0,284.7104600727492,52.422108,9.450672,52.548573,13.390519
1244,Wunstorf,Berlin Hbf,41680,457770,140878,6,IC 77,552542.0,272.0,276.124937130993,52.422108,9.450672,52.52488,13.369627
1245,Wunstorf,Berlin Ostbahnhof,41783,550762,140878,6,IC 77,463960.0,259.0,283.993828974089,52.422108,9.450672,52.510254,13.435024
1246,Wunstorf,Berlin-Spandau,41857,80464,140878,6,IC 77,402735.0,213.0,265.624297651924,52.422108,9.450672,52.534542,13.197124
1247,Wunstorf,Braunschweig Hbf,20973,648475,118611,3,IC 56,406072.0,254.0,82.85547906354122,52.422344,9.451112,52.25223,10.540921
1248,Wunstorf,Bünde(Westf),41471,129529,128479,3,IC 77,629384.0,231.0,74.40887395688601,52.42213,9.450977,52.20239,8.574419
1249,Wunstorf,Hannover-Linden/Fischerhof,20683,4360,118611,15,IC 56,417260.0,333.0,23.14949457579139,52.422344,9.451112,52.35257,9.723688
1250,Wunstorf,Nienburg(Weser),20542,3827,181138,7,IC 56,488107.0,304.0,34.360257737956296,52.422367,9.451418,52.64541,9.218015
1251,Wuppertal Hbf,Hagen Hbf,10092,37945,485611,1,ICE 10,636251.0,259.0,26.77947410832936,51.254597,7.150042,51.363895,7.460697
1252,Wuppertal Hbf,Köln Hbf,9731,23625,485611,7,ICE 10,125814.0,267.0,62.30349204095036,51.254597,7.150042,50.94303,6.958729
1253,Wuppertal Hbf,Solingen Hbf,25765,13486,485611,9,ICE 43,162870.0,381.0,17.660620825804997,51.254597,7.150042,51.161087,7.003985
1254,Würzburg Hbf,Ansbach Bahnhof,37892,114298,542958,8,ICE 24,549297.0,420.0,89.48180973290634,49.801895,9.935897,49.299004,10.578067
1255,Würzburg Hbf,Aschaffenburg Hbf,16204,2305,51167,1,ICE 41,111809.0,229.0,78.17474448711357,49.80213,9.935987,49.980797,9.14343
1256,Würzburg Hbf,Augsburg Hbf,21421,220176,542958,9,ICE 89,232820.0,409.0,216.18393083132332,49.801895,9.935897,48.3656,10.885713
1257,Würzburg Hbf,Frankfurt(Main)Hbf,32860,37809,51167,4,ICE 91,69369.0,499.0,124.05702991926066,49.80213,9.935987,50.106148,8.663123
1258,Würzburg Hbf,Fulda,14557,630,51167,3,ICE 25,543565.0,354.0,93.11422872820584,49.80213,9.935987,50.555016,9.683904
1259,Würzburg Hbf,Fürth(Bay)Hbf,14550,628335,376538,5,ICE 25,604708.0,302.0,94.17554751005127,49.802,9.935924,49.469707,10.989988
1260,Würzburg Hbf,Göttingen,13724,187041,51167,3,ICE 25,170216.0,441.0,227.4480181468391,49.80213,9.935987,51.536682,9.926424
1261,Würzburg Hbf,Hanau Hbf,32917,40011,51167,4,ICE 91,586880.0,434.0,101.25504990264884,49.80213,9.935987,50.121346,8.928415
1262,Würzburg Hbf,Ingolstadt Hbf,15091,926979,376538,9,ICE 25,531671.0,433.0,191.6655405362013,49.802,9.935924,48.745197,11.436111
1263,Würzburg Hbf,Kassel-Wilhelmshöhe,21445,80172,376538,4,ICE 89,622425.0,412.0,182.84992417784477,49.802,9.935924,51.312435,9.448181
1264,Würzburg Hbf,München Hbf,12797,1020286,51167,5,ICE 25,344460.0,352.0,272.3494384574836,49.80213,9.935987,48.1405,11.55759
1265,Würzburg Hbf,Nürnberg Hbf,32908,3972,51167,9,ICE 91,594408.0,459.0,102.38447312283496,49.80213,9.935987,49.445267,11.082363
1266,Würzburg Hbf,Regensburg Hbf,447,1376687,51167,12,ICE 39,487241.0,461.0,202.05467200276317,49.80213,9.935987,49.012447,12.097702
1267,Würzburg Hbf,Steinach(bei Rothenburg ob der Tauber),36403,454355,376538,11,IC 24,207329.0,461.0,57.03597486472669,49.802,9.935924,49.453743,10.273295
1268,Züssow,Anklam,18584,66146,490438,4,ICE 15,133130.0,423.0,16.586847141684455,53.97243,13.549999,53.85625,13.701518
1269,Züssow,Greifswald,18368,227524,640306,18,ICE 15,266675.0,567.0,18.85747631221328,53.972515,13.550179,54.092854,13.370516
1270,Züssow,Pasewalk,18551,639788,490438,2,ICE 15,59346.0,378.0,59.45359369776368,53.97243,13.549999,53.515354,13.988875
1271,Übersee,Prien am Chiemsee,36418,550619,574684,1,IC 24,87497.0,449.0,12.911188355698863,47.8221,12.487651,47.854458,12.346733
1272,Übersee,Traunstein Bahnhof,36414,454355,325084,22,IC 24,555449.0,461.0,15.27667686451949,47.82184,12.486681,47.86896,12.638703
